x,y,z,type
16.0,57.0,0.0,3
16.0,60.0,0.0,3
16.0,61.0,0.0,3
16.0,67.0,0.0,3
17.0,35.0,0.0,3
17.0,40.0,0.0,3
17.0,44.0,0.0,3
17.0,51.0,0.0,3
17.0,58.0,0.0,3
18.0,41.0,0.0,3
18.0,43.0,0.0,3
18.0,52.0,0.0,3
18.0,59.0,0.0,3
19.0,43.0,0.0,3
20.0,34.0,0.0,3
20.0,42.0,0.0,3
20.0,49.0,0.0,3
20.0,62.0,0.0,3
21.0,37.0,0.0,3
21.0,50.0,0.0,3
21.0,55.0,0.0,3
21.0,63.0,0.0,3
22.0,48.0,0.0,3
22.0,61.0,0.0,3
23.0,37.0,0.0,3
23.0,40.0,0.0,3
23.0,43.0,0.0,3
23.0,49.0,0.0,3
23.0,62.0,0.0,3
24.0,34.0,0.0,3
24.0,54.0,0.0,3
24.0,66.0,0.0,3
25.0,36.0,0.0,3
25.0,51.0,0.0,3
25.0,59.0,0.0,3
25.0,67.0,0.0,3
26.0,37.0,0.0,3
26.0,45.0,0.0,3
26.0,52.0,0.0,3
26.0,60.0,0.0,3
27.0,37.0,0.0,3
27.0,46.0,0.0,3
27.0,56.0,0.0,3
27.0,66.0,0.0,3
28.0,38.0,0.0,3
28.0,47.0,0.0,3
28.0,53.0,0.0,3
28.0,59.0,0.0,3
28.0,63.0,0.0,3
29.0,38.0,0.0,3
29.0,46.0,0.0,3
29.0,48.0,0.0,3
29.0,60.0,0.0,3
29.0,62.0,0.0,3
29.0,64.0,0.0,3
30.0,40.0,0.0,3
30.0,51.0,0.0,3
30.0,54.0,0.0,3
30.0,65.0,0.0,3
31.0,38.0,0.0,3
31.0,44.0,0.0,3
31.0,47.0,0.0,3
31.0,50.0,0.0,3
31.0,65.0,0.0,3
32.0,39.0,0.0,3
32.0,48.0,0.0,3
32.0,54.0,0.0,3
32.0,61.0,0.0,3
33.0,39.0,0.0,3
33.0,48.0,0.0,3
33.0,55.0,0.0,3
35.0,36.0,0.0,3
35.0,58.0,0.0,3
36.0,47.0,0.0,3
36.0,52.0,0.0,3
36.0,59.0,0.0,3
37.0,40.0,0.0,3
37.0,52.0,0.0,3
37.0,59.0,0.0,3
37.0,64.0,0.0,3
38.0,40.0,0.0,3
38.0,46.0,0.0,3
38.0,52.0,0.0,3
38.0,59.0,0.0,3
39.0,34.0,0.0,3
39.0,46.0,0.0,3
39.0,52.0,0.0,3
40.0,46.0,0.0,3
40.0,52.0,0.0,3
40.0,58.0,0.0,3
41.0,40.0,0.0,3
41.0,52.0,0.0,3
42.0,40.0,0.0,3
42.0,53.0,0.0,3
42.0,57.0,0.0,3
43.0,41.0,0.0,3
43.0,43.0,0.0,3
43.0,64.0,0.0,3
44.0,44.0,0.0,3
44.0,48.0,0.0,3
44.0,64.0,0.0,3
45.0,56.0,0.0,3
45.0,65.0,0.0,3
46.0,43.0,0.0,3
46.0,57.0,0.0,3
47.0,50.0,0.0,3
47.0,58.0,0.0,3
48.0,40.0,0.0,3
48.0,50.0,0.0,3
48.0,54.0,0.0,3
48.0,58.0,0.0,3
49.0,40.0,0.0,3
49.0,51.0,0.0,3
49.0,54.0,0.0,3
49.0,59.0,0.0,3
50.0,40.0,0.0,3
50.0,54.0,0.0,3
50.0,61.0,0.0,3
51.0,61.0,0.0,3
52.0,54.0,0.0,3
52.0,62.0,0.0,3
53.0,54.0,0.0,3
54.0,39.0,0.0,3
54.0,55.0,0.0,3
55.0,39.0,0.0,3
55.0,64.0,0.0,3
56.0,40.0,0.0,3
56.0,48.0,0.0,3
56.0,64.0,0.0,3
57.0,42.0,0.0,3
57.0,48.0,0.0,3
57.0,64.0,0.0,3
58.0,43.0,0.0,3
58.0,49.0,0.0,3
58.0,65.0,0.0,3
59.0,44.0,0.0,3
59.0,49.0,0.0,3
60.0,44.0,0.0,3
60.0,49.0,0.0,3
61.0,50.0,0.0,3
61.0,54.0,0.0,3
62.0,50.0,0.0,3
63.0,34.0,0.0,3
63.0,42.0,0.0,3
63.0,50.0,0.0,3
64.0,34.0,0.0,3
64.0,42.0,0.0,3
64.0,51.0,0.0,3
64.0,53.0,0.0,3
65.0,53.0,0.0,3
65.0,57.0,0.0,3
66.0,53.0,0.0,3
66.0,58.0,0.0,3
67.0,38.0,0.0,3
67.0,54.0,0.0,3
67.0,58.0,0.0,3
68.0,35.0,0.0,3
68.0,39.0,0.0,3
68.0,58.0,0.0,3
1.0,32.0,0.0,3
2.0,16.0,0.0,3
2.0,20.0,0.0,3
2.0,21.0,0.0,3
2.0,32.0,0.0,3
2.0,36.0,0.0,3
3.0,16.0,0.0,3
3.0,31.0,0.0,3
3.0,32.0,0.0,3
3.0,36.0,0.0,3
4.0,16.0,0.0,3
4.0,27.0,0.0,3
4.0,30.0,0.0,3
4.0,31.0,0.0,3
4.0,32.0,0.0,3
5.0,16.0,0.0,3
5.0,27.0,0.0,3
5.0,30.0,0.0,3
5.0,31.0,0.0,3
5.0,32.0,0.0,3
6.0,16.0,0.0,3
6.0,27.0,0.0,3
6.0,30.0,0.0,3
6.0,32.0,0.0,3
7.0,16.0,0.0,3
7.0,21.0,0.0,3
7.0,24.0,0.0,3
8.0,15.0,0.0,3
8.0,16.0,0.0,3
8.0,21.0,0.0,3
9.0,14.0,0.0,3
9.0,15.0,0.0,3
9.0,16.0,0.0,3
10.0,15.0,0.0,3
10.0,16.0,0.0,3
10.0,32.0,0.0,3
11.0,31.0,0.0,3
12.0,27.0,0.0,3
14.0,13.0,0.0,3
15.0,13.0,0.0,3
16.0,12.0,0.0,3
16.0,13.0,0.0,3
17.0,12.0,0.0,3
17.0,13.0,0.0,3
18.0,11.0,0.0,3
18.0,12.0,0.0,3
18.0,13.0,0.0,3
18.0,35.0,0.0,3
19.0,10.0,0.0,3
19.0,11.0,0.0,3
19.0,12.0,0.0,3
19.0,13.0,0.0,3
19.0,28.0,0.0,3
19.0,38.0,0.0,3
20.0,10.0,0.0,3
20.0,11.0,0.0,3
20.0,12.0,0.0,3
20.0,13.0,0.0,3
20.0,28.0,0.0,3
21.0,10.0,0.0,3
21.0,11.0,0.0,3
21.0,12.0,0.0,3
21.0,13.0,0.0,3
21.0,34.0,0.0,3
22.0,11.0,0.0,3
22.0,12.0,0.0,3
23.0,12.0,0.0,3
24.0,12.0,0.0,3
26.0,21.0,0.0,3
26.0,22.0,0.0,3
26.0,35.0,0.0,3
27.0,19.0,0.0,3
27.0,21.0,0.0,3
27.0,25.0,0.0,3
27.0,34.0,0.0,3
27.0,35.0,0.0,3
28.0,12.0,0.0,3
28.0,18.0,0.0,3
28.0,34.0,0.0,3
28.0,35.0,0.0,3
29.0,34.0,0.0,3
29.0,35.0,0.0,3
30.0,17.0,0.0,3
30.0,33.0,0.0,3
30.0,34.0,0.0,3
30.0,35.0,0.0,3
31.0,15.0,0.0,3
31.0,16.0,0.0,3
31.0,17.0,0.0,3
31.0,26.0,0.0,3
31.0,32.0,0.0,3
31.0,33.0,0.0,3
31.0,34.0,0.0,3
31.0,35.0,0.0,3
32.0,12.0,0.0,3
32.0,15.0,0.0,3
32.0,17.0,0.0,3
32.0,25.0,0.0,3
32.0,26.0,0.0,3
32.0,31.0,0.0,3
32.0,32.0,0.0,3
33.0,12.0,0.0,3
33.0,17.0,0.0,3
33.0,24.0,0.0,3
33.0,25.0,0.0,3
33.0,26.0,0.0,3
33.0,31.0,0.0,3
33.0,32.0,0.0,3
33.0,36.0,0.0,3
35.0,35.0,0.0,4
